address	checkins	city	country	created	icon	latitude	longitude	pid	title	type	updated
Рождественская 20	123	95.0	1	1280741941	https://vk.com/images/places/clubs.png	56.328414	43.990311	209	Shizgara	4	1507328763.0
Стасова 182	3	72.0	1	1280741941	https://vk.com/images/places/clubs.png	45.02982	39.046181	210	Улетов и Ко	4	1482413284.0
Коломенская 4	3	2.0	1	1280741941	https://vk.com/images/places/clubs.png	59.925922	30.355592	211	Киса	4	1497864439.0
Санкт-петербургское ш. 14	0	112.0	1	1280741941	https://vk.com/images/places/clubs.png	61.760043	34.438345	212	Улетай	4	1372967162.0
В.Первомайская 22К47	18	146.0	1	1280741941	https://vk.com/images/places/clubs.png	54.039296	38.258098	213	Nova	4	1391106292.0
Беговая 	0	146.0	1	1280741941	https://vk.com/images/places/clubs.png	54.193845	37.619003	214	Плетенка	4	
Менделеева 160	0	151.0	1	1280741941	https://vk.com/images/places/clubs.png	54.710402	55.966399	215	О2	4	1378032041.0
Льва Толстого 18б	8	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.735241	37.585368	216	Vodka Bar	4	1413094972.0
Лиговский просп. 50	11	2.0	1	1280741941	https://vk.com/images/places/clubs.png	59.925302	30.358064	217	Пьяная груша	4	1501530149.0
просп. Художников 	8	2.0	1	1280741941	https://vk.com/images/places/clubs.png	60.043296	30.349744	218	Вотель-Шале	4	1354149180.0
Большевистская 88	17	110.0	1	1280741941	https://vk.com/images/places/clubs.png	58.009773	56.241948	219	Абырвалг	4	1473867540.0
Грина 11б	7	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.566909	37.566656	220	Индиго	4	1420140995.0
Дербеневская 20	21	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.721594	37.647738	221	One Rock	4	1437300652.0
Кронштадтский б-р 9К3	7	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.84262	37.489401	222	Майер	4	1431688834.0
Садовая 12	3	2.0	1	1280741941	https://vk.com/images/places/clubs.png	59.935015	30.336116	223	BarBar	4	1349535443.0
Олимпийский просп. 16К1	3	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.78116	37.626471	224	Удар	4	1370455079.0
Чистопрудный б-р 25	3	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.760104	37.646875	225	Рублев	4	1468615210.0
2-я Фрунзенская 	0	133.0	1	1280741941	https://vk.com/images/places/clubs.png	43.582795	39.722321	226	Плотформа	4	1440867558.0
Юных Ленинцев 52	7	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.699786	37.76548	227	Visota	4	1455452772.0
Верности 9	30	2.0	1	1280741941	https://vk.com/images/places/clubs.png	60.007582	30.398594	228	Моцарт	4	1465074682.0
Бебеля 17	3	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.844235	60.561551	229	Нирвана	4	1489480550.0
Московский просп. 9	5	42.0	1	1280741941	https://vk.com/images/places/clubs.png	51.684999	39.182815	230	Пульс	4	1490787217.0
пересечение Университетской наб. и 1-й линии В.О. 	12	99.0	1	1280741941	https://vk.com/images/places/clubs.png	54.971636	82.881874	231	Sky City	4	1385817062.0
Тельмана 19	6	78.0	1	1280741941	https://vk.com/images/places/clubs.png	52.620084	39.592806	232	Солярис	4	1394281516.0
Смоленский б-р 7К1	1	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.73999	37.58438	233	JazzLife	4	1346087218.0
Левобережная 69	4	119.0	1	1280741941	https://vk.com/images/places/clubs.png	47.203917	39.76951	234	Загородный клуб «Калифорния SUN»	4	1438176665.0
Бакунинская К2	8	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.773191	37.679394	235	G-Lounge	4	1384041935.0
Садовая 28К13	3	2.0	1	1280741941	https://vk.com/images/places/clubs.png	59.930146	30.327636	236	City Сlub	4	1384806695.0
Лиговский просп. 53	102	2.0	1	1280741941	https://vk.com/images/places/clubs.png	59.929136	30.359379	237	Fish Fabrique	4	1506820970.0
Садовая К13	9	2.0	1	1280741941	https://vk.com/images/places/clubs.png	59.935051	30.335074	238	Money Honey	4	1506929052.0
Лиговский просп. 174	34	2.0	1	1280741941	https://vk.com/images/places/clubs.png	59.920785	30.355071	239	Метро	4	1505375074.0
Санкт-Петербургскийский просп. 	15	1463.0	1	1280741941	https://vk.com/images/places/clubs.png	55.984562	37.16015	240	Дебаркадер	4	1389635571.0
Б.Морская 46	1	2.0	1	1280741941	https://vk.com/images/places/clubs.png	59.93163	30.306418	241	Buddha Bar.spb	4	1442125441.0
Маяковская 54	0	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.898082	60.592408	242	Миллениум	4	1352567513.0
угол Кронверкского просп. и Крестьянского пер. 42	1	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.778164	60.640495	243	От заката до рассвета	4	1496732306.0
Толмачева 18	4	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.839651	60.609616	244	Мастер и Маргарита	4	1400862739.0
Литейный просп. 33	28	2.0	1	1280741941	https://vk.com/images/places/clubs.png	59.941042	30.347291	245	Jimi Hendrix Blues Club	4	1505242508.0
Бажова 75а	0	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.844284	60.626145	246	Золотой скорпион	4	1342158919.0
Зеленоградская 9	2	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.848798	60.61223	247	Атмосфера	4	1504407733.0
Высоцкого 14	10	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.841374	60.681045	248	Carabas	4	1473522646.0
Дзержинского 	6	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.84484	60.605892	249	Эльдорадо	4	1417534589.0
Вознесенский просп. 46	4	2.0	1	1280741941	https://vk.com/images/places/clubs.png	59.920754	30.308655	250	Луна	4	1352575126.0
Фурманова 109	0	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.813242	60.593486	251	Провокация	4	1409049751.0
Московская 29	1	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.837391	60.582338	252	Five	4	1344821686.0
Челюскинцев 	0	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.849704	60.592165	253	Пятый океан	4	
ул. 8 Марта 43	0	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.825936	60.604989	254	Антрэ	4	1323754052.0
Толмачева 18	0	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.839651	60.609516	255	Moloko	4	1462569299.0
Высоцкого 22	2	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.841443	60.686542	256	Novelty Club	4	1432052939.0
Пушкина 2	0	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.835835	60.609826	257	Pushkina2	4	1344636700.0
ул. 8 Марта 5	63	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.839577	60.598714	258	Пушкин Bar & Basement	4	1502433799.0
Вайнера 40	6	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.831403	60.595588	259	DaBar	4	1389114390.0
ул. 8 Марта 212	0	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.78597	60.605295	260	Империя страсти	4	1380360814.0
Первомайская 74	29	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.844589	60.63859	261	Метрополия	4	1492272850.0
д. Жуковка 13а	1	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.834461	60.676832	262	DJ Pub	4	1419837172.0
Зеленоградская 9	0	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.848841	60.612155	263	Сети	4	
Кантемировская 14К10	1	60.0	1	1280741941	https://vk.com/images/places/clubs.png	55.792969	49.113735	264	El Macho	4	1352289357.0
Баумана 	0	60.0	1	1280741941	https://vk.com/images/places/clubs.png	55.792893	49.110453	265	Три мушкетера	4	
Правобулачная 47а	3	60.0	1	1280741941	https://vk.com/images/places/clubs.png	55.786793	49.122893	266	Сахара	4	1414774654.0
Автозаводская 1	1	60.0	1	1280741941	https://vk.com/images/places/clubs.png	55.825386	49.043792	267	Мурена	4	1412944292.0
Московская 1а	1	60.0	1	1280741941	https://vk.com/images/places/clubs.png	55.793865	49.103509	268	Le Chat	4	1335295103.0
Парижской Коммуны 25К39	0	60.0	1	1280741941	https://vk.com/images/places/clubs.png	55.781124	49.112582	269	Red Fox	4	1347121338.0
Автозаводская 5	11	60.0	1	1280741941	https://vk.com/images/places/clubs.png	55.824111	49.046469	270	Центр клубной жизни	4	1472487835.0
просп. Ленина 	1	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.839774	60.615022	271	Желтая подводная лодка	4	1417302625.0
Тухачевского 13	1	134.0	1	1280741941	https://vk.com/images/places/clubs.png	45.014581	41.917412	272	Нил	4	1352378451.0
Сибирский тракт 34б	0	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.818558	60.66651	273	Небо	4	1497343055.0
Уральская 	0	49.0	1	1280741941	https://vk.com/images/places/clubs.png	56.858179	60.60105	274	Альбион	4	
Доваторцев 30б	6	134.0	1	1280741941	https://vk.com/images/places/clubs.png	45.026132	41.937023	275	Дорис	4	1502050148.0
Хрущевский Вал 1	3	60.0	1	1280741941	https://vk.com/images/places/clubs.png	55.786812	49.122868	276	51 Штат	4	1415405824.0
Ленина 293а	4	134.0	1	1280741941	https://vk.com/images/places/clubs.png	45.038426	41.949985	277	Z-клуб	4	1482749892.0
Пушкина 29а	3	60.0	1	1280741941	https://vk.com/images/places/clubs.png	55.792281	49.124529	278	Doctor Club	4	1357082029.0
Пушкина 17	7	60.0	1	1280741941	https://vk.com/images/places/clubs.png	55.788895	49.123392	279	Арена	4	1459817602.0
просп. Академика Сахарова 14	60	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.769135	37.643076	280	Каприз	4	1507409747.0
Буркова 17	0	87.0	1	1280741941	https://vk.com/images/places/clubs.png	68.962382	33.078664	281	Пирамида	4	1324162308.0
просп. Ленина 82	0	87.0	1	1280741941	https://vk.com/images/places/clubs.png	68.971345	33.077471	282	Планета	4	
Вавилова 69	7	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.68296	37.55151	283	Бакара	4	1395902600.0
Сходненская 2а	2	87.0	1	1280741941	https://vk.com/images/places/clubs.png	68.996249	33.09518	284	Рандеву	4	1414184052.0
М.Сухаревская 1	0	87.0	1	1280741941	https://vk.com/images/places/clubs.png	68.975005	33.080586	285	Седьмой континент	4	
Кольский просп. 27	1	87.0	1	1280741941	https://vk.com/images/places/clubs.png	68.944536	33.099226	286	Сфера	4	1415484449.0
Волгоградскийпросп. 2а	1	87.0	1	1280741941	https://vk.com/images/places/clubs.png	68.935755	33.117785	287	The Club	4	1335758681.0
Кольский просп. 130	34	87.0	1	1280741941	https://vk.com/images/places/clubs.png	68.921997	33.104203	288	Бриллиантовая рука	4	1507412585.0
Книповича 17	13	87.0	1	1280741941	https://vk.com/images/places/clubs.png	68.959655	33.077756	289	Ледокол	4	1495628576.0
Ниж.Первомайская 22	5	87.0	1	1280741941	https://vk.com/images/places/clubs.png	68.911082	33.085455	290	Гольфстрим	4	1488139793.0
Воровского 5К23	34	87.0	1	1280741941	https://vk.com/images/places/clubs.png	68.969817	33.072465	291	М-клуб	4	1504959559.0
Локомотивный 	116	2.0	1	1280741941	https://vk.com/images/places/clubs.png	59.981802	30.293347	292	Zimaleto	4	1478990563.0
Даниловская наб. 201	2	6154.0	1	1280741941	https://vk.com/images/places/clubs.png	53.529701	33.732786	293	Le Bateau Ivre	4	1348835206.0
Потаповский пер. 5К2	7	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.761674	37.640632	294	Louvre	4	1399915185.0
пер. Гривцова 11	10	2.0	1	1280741941	https://vk.com/images/places/clubs.png	59.927513	30.316174	295	Бардак	4	1382348673.0
Славянская пл. 2К1	16	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.75357	37.635148	296	Sorry, Babushka	4	1401891819.0
корп. 532 7	0	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.787725	37.616036	297	In Time	4	1353095035.0
Ярцевская 25а	6	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.740999	37.415505	298	Юрта	4	1396353977.0
Казакова 8	6	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.76247	37.66026	299	Ikra	4	1399717554.0
М.Кисловский пер. 6	5	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.754735	37.603478	300	Подмосковье	4	1497200871.0
Стремянная 16	0	2.0	1	1280741941	https://vk.com/images/places/clubs.png	59.931093	30.352286	301	Жажда	4	1345882473.0
Б.Лубянка 13К16	4	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.764111	37.628855	302	Жесть	4	1451484467.0
Певческий пер. 6	1	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.751796	37.641719	303	Экспедиция	4	1460323135.0
дер. Жуковка 8	8	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.735925	37.455516	304	Алтайна	4	1352914797.0
Покровка 16К1	111	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.758651	37.64604	305	Кафе, прежде известное как «Кризис жанра»	4	1506112380.0
Сергея Макеева 9К1	2	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.757182	37.550378	306	О2ТВ	4	1385043476.0
Минская 2г	37	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.734004	37.489904	307	Кутузов-холл	4	1507097336.0
Семеновская пл. 	7	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.832217	37.629313	308	Крамбамбуля	4	1344102306.0
24-й км Киевского ш. 6	0	2.0	1	1280741941	https://vk.com/images/places/clubs.png	59.915034	30.314673	309	Street Life	4	
Милютинский пер. 13	4	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.764921	37.63182	310	Hardcore	4	1322664436.0
Думская 9	55	2.0	1	1280741941	https://vk.com/images/places/clubs.png	59.932842	30.327445	311	Улитка на склоне	4	1506196222.0
Революционная 146	187	123.0	1	1280741941	https://vk.com/images/places/clubs.png	53.194001	50.180044	312	Метелица-С	4	1507418042.0
Комсомольский просп. 28	0	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.727019	37.579681	313	Арагоста	4	1322197698.0
наб. Обводного канала 181	0	2.0	1	1280741941	https://vk.com/images/places/clubs.png	59.909463	30.294332	314	Рокси	4	1343427393.0
Спиридоньевский пер. 2	1	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.761654	37.593381	315	Экипаж	4	1379715710.0
Б.Ордынка 40К1	5	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.736584	37.623905	316	Cotton Club	4	1347824369.0
Кировоградская 36а	9	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.603202	37.599067	317	Goodwin	4	1446486781.0
Гиляровского 4К2	323	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.77472	37.630751	318	Эгоистка	4	1507431404.0
Дмитровское ш. 27	0	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.826554	37.571318	319	Cadilluck	4	1401088585.0
Серпуховский Вал 17	5	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.710824	37.613207	320	Живой уголок	4	1377285220.0
Рождественка 6К9	40	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.760859	37.623834	321	Spirit	4	1432737363.0
Гарибальди 19	21	1.0	1	1280741941	https://vk.com/images/places/clubs.png	55.672686	37.549875	322	Оркестрион	4	1485599642.0
